fiyat;marka;seri;model;yil;yakit;vites;km;motor_gucu_hp;motor_hacmi_cc;cekis;renk;garanti;kimden
25000;Opel;Corsa;1.2 Swing;2000;Benzin;Manuel;104000;65;1199;Önden;Beyaz;Hayýr;Galeriden
16500;Opel;Corsa;1.3 CDTI Cosmo;2005;Dizel;Manuel;210000;70;1248;Önden;Beyaz;Hayýr;Sahibinden
56500;Opel;Corsa;1.4 Design;2016;Benzin;Otomatik;56000;90;1398;Önden;Beyaz;Evet;Galeriden
33500;Opel;Corsa;1.3 CDTI Enjoy;2007;Dizel;Manuel;164000;75;1248;Önden;Mavi;Hayýr;Galeriden
49750;Opel;Corsa;1.2 Essentia;2015;Benzin;Manuel;39200;70;1229;Önden;Gri;Evet;Sahibinden
51000;Opel;Corsa;1.4 Twinport Essentia;2012;Benzin;Otomatik;19600;100;1364;Önden;Siyah;Hayýr;Sahibinden
59750;Opel;Corsa;1.4 Design;2017;Benzin;Otomatik;15000;90;1398;Önden;Gri;Evet;Galeriden
40750;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;102000;75;1248;Önden;Gümüþ Gri;Hayýr;Sahibinden
41250;Opel;Corsa;1.4 Twinport Enjoy;2012;Benzin & LPG;Otomatik;46000;100;1364;Önden;Siyah;Hayýr;Galeriden
36500;Opel;Corsa;1.2 Twinport Essentia;2013;Benzin & LPG;Manuel;134000;85;1229;Önden;Gri;Hayýr;Galeriden
43950;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;137250;51;1201;Önden;Beyaz;Hayýr;Galeriden
22750;Opel;Corsa;1.4 GLS;1999;Benzin & LPG;Otomatik;211000;90;1389;Önden;Mavi;Hayýr;Galeriden
49900;Opel;Corsa;1.3 CDTI Active;2014;Dizel;Manuel;95000;95;1248;Önden;Beyaz;Hayýr;Galeriden
14250;Opel;Corsa;1.4 Swing;1994;Benzin & LPG;Manuel;270000;60;1389;Önden;Bordo;Hayýr;Galeriden
18000;Opel;Corsa;1.5 TD ECO;2000;Dizel;Manuel;217000;101;1401;Önden;Beyaz;Hayýr;Sahibinden
18000;Opel;Corsa;1.4 Comfort;2001;Benzin & LPG;Manuel;225400;90;1389;Önden;Siyah;Hayýr;Sahibinden
46750;Opel;Corsa;1.2 Twinport Essentia;2014;Benzin;Manuel;10000;85;1229;Önden;Gri;Hayýr;Sahibinden
21500;Opel;Corsa;1.4 GLS;1999;Benzin;Manuel;87670;90;1389;Önden;Gümüþ Gri;Hayýr;Galeriden
35058;Opel;Corsa;1.3 CDTI Enjoy;2005;Dizel;Yarý Otomatik;175000;70;1248;Önden;Beyaz;Hayýr;Sahibinden
36900;Opel;Corsa;1.2 Twinport Enjoy;2010;Benzin;Manuel;91000;76;1201;Önden;Lacivert;Evet;Sahibinden
47500;Opel;Corsa;1.4 Twinport Enjoy;2011;Benzin;Otomatik;41000;100;1364;Önden;Bej;Hayýr;Sahibinden
29250;Opel;Corsa;1.3 CDTI Enjoy;2005;Dizel;Manuel;150000;70;1248;Önden;Füme;Hayýr;Sahibinden
41000;Opel;Corsa;1.4 Twinport Enjoy 111;2010;Benzin & LPG;Otomatik;95000;76;1201;Önden;Gümüþ Gri;Hayýr;Sahibinden
39000;Opel;Corsa;1.4 Enjoy;2009;Benzin & LPG;Manuel;106000;90;1364;Önden;Gümüþ Gri;Hayýr;Sahibinden
44500;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;100000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
37500;Opel;Corsa;1.3 CDTI Essentia;2007;Dizel;Manuel;95300;76;1201;Önden;Beyaz;Hayýr;Sahibinden
19250;Opel;Corsa;1.4 Swing;1998;Benzin & LPG;Otomatik;204000;60;1389;Önden;Mavi;Hayýr;Sahibinden
47500;Opel;Corsa;1.3 CDTI Enjoy 111;2010;Dizel;Yarý Otomatik;160000;90;1248;Önden;Siyah;Hayýr;Galeriden
38450;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;104000;75;1248;Önden;Beyaz;Evet;Galeriden
32500;Opel;Corsa;1.3 CDTI Essentia;2008;Dizel;Manuel;200000;75;1248;Önden;Siyah;Evet;Galeriden
31250;Opel;Corsa;1.2 Essentia;2004;Benzin;Manuel;43000;80;1229;Önden;Mavi;Hayýr;Sahibinden
39500;Opel;Corsa;1.2 Twinport Essentia;2014;Benzin;Manuel;51424;85;1229;Önden;Beyaz;Hayýr;Galeriden
23000;Opel;Corsa;1.4 CD;1998;Benzin & LPG;Otomatik;147000;90;1389;Önden;Siyah;Hayýr;Galeriden
18000;Opel;Corsa;1.4 Swing;1997;Benzin & LPG;Manuel;150000;60;1389;Önden;Yeþil;Hayýr;Sahibinden
62500;Opel;Corsa;1.4 Enjoy;2015;Benzin;Otomatik;21500;76;1201;Önden;Kýrmýzý;Evet;Sahibinden
18900;Opel;Corsa;1.4 Swing;1998;Benzin & LPG;Manuel;210000;90;1389;Önden;Beyaz;Hayýr;Galeriden
24500;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Manuel;169000;70;1248;Önden;Beyaz;Hayýr;Galeriden
26500;Opel;Corsa;1.2 Twinport Essentia;2005;Benzin;Manuel;102000;76;1200;Önden;Gümüþ Gri;Hayýr;Sahibinden
70750;Opel;Corsa;1.2 Enjoy;2017;Benzin;Manuel;10;70;1229;Önden;Beyaz;Evet;Sahibinden
64000;Opel;Corsa;1.4 Color Edition;2015;Benzin;Yarý Otomatik;33124;90;1398;Önden;Gri;Hayýr;Sahibinden
29000;Opel;Corsa;1.2 Enjoy;2003;Benzin & LPG;Yarý Otomatik;207000;75;1199;Önden;Kýrmýzý;Hayýr;Galeriden
18500;Opel;Corsa;1.4 Swing;1998;Benzin & LPG;Manuel;235000;90;1389;Önden;Beyaz;Evet;Sahibinden
32500;Opel;Corsa;1.2 Essentia;2007;Benzin & LPG;Manuel;135000;80;1229;Önden;Gri;Hayýr;Sahibinden
51900;Opel;Corsa;1.2 Essentia;2016;Benzin;Manuel;14500;70;1229;Önden;Beyaz;Evet;Sahibinden
21000;Opel;Corsa;1.7 DTI Comfort;2003;Benzin;Manuel;183700;101;1601;Önden;Beyaz;Hayýr;Sahibinden
29000;Opel;Corsa;1.2 Essentia;2007;Benzin & LPG;Manuel;148000;80;1229;Önden;Mavi;Hayýr;Sahibinden
39900;Opel;Corsa;1.2 Twinport Essentia;2007;Benzin;Yarý Otomatik;81500;80;1229;Önden;Mavi;Hayýr;Sahibinden
24750;Opel;Corsa;1.2 Essentia;2005;Benzin;Manuel;142000;80;1229;Önden;Gümüþ Gri;Hayýr;Galeriden
29000;Opel;Corsa;1.3 CDTI Essentia;2006;Dizel;Manuel;115000;70;1248;Önden;Gri;Hayýr;Sahibinden
23500;Opel;Corsa;1.2 Swing;2000;Benzin & LPG;Otomatik;215000;65;1199;Önden;Beyaz;Hayýr;Galeriden
46000;Opel;Corsa;1.2 Essentia;2015;Benzin;Manuel;21000;70;1229;Önden;Sarý;Evet;Galeriden
42750;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;130000;75;1248;Önden;Beyaz;Hayýr;Galeriden
35250;Opel;Corsa;1.3 CDTI Enjoy;2007;Dizel;Manuel;209000;76;1201;Önden;Yeþil;Hayýr;Sahibinden
42750;Opel;Corsa;1.3 CDTI Enjoy;2011;Dizel;Manuel;130000;75;1248;Önden;Beyaz;Hayýr;Galeriden
31900;Opel;Corsa;1.3 CDTI Essentia;2010;Dizel;Manuel;221000;75;1248;Önden;Beyaz;Hayýr;Galeriden
28750;Opel;Corsa;1.4 Enjoy;2004;Benzin & LPG;Manuel;165000;90;1364;Önden;Siyah;Hayýr;Galeriden
34750;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Yarý Otomatik;147000;70;1248;Önden;Gümüþ Gri;Hayýr;Galeriden
21500;Opel;Corsa;1.4 Comfort;2001;Benzin & LPG;Manuel;227000;90;1389;Önden;Lacivert;Hayýr;Sahibinden
39900;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;139000;75;1248;Önden;Beyaz;Hayýr;Galeriden
22750;Opel;Corsa;1.4 Swing;1997;Benzin & LPG;Otomatik;161000;90;1389;Önden;Beyaz;Hayýr;Galeriden
21750;Opel;Corsa;1.4 CD;1998;Benzin;Otomatik;178000;90;1389;Önden;Gümüþ Gri;Hayýr;Galeriden
24250;Opel;Corsa;1.4 Enjoy;2003;Benzin & LPG;Manuel;212000;90;1389;Önden;Mavi;Hayýr;Galeriden
46000;Opel;Corsa;1.4 Twinport Essentia;2013;Benzin;Otomatik;84000;100;1364;Önden;Kahverengi;Evet;Galeriden
41000;Opel;Corsa;1.2 Twinport Enjoy;2011;Benzin;Yarý Otomatik;115000;51;1201;Önden;Gümüþ Gri;Hayýr;Sahibinden
68250;Opel;Corsa;1.4 Enjoy;2017;Benzin;Otomatik;917;76;1401;Önden;Beyaz;Evet;Sahibinden
50750;Opel;Corsa;1.4 Essentia;2015;Benzin & LPG;Otomatik;108000;76;1401;Önden;Mavi;Hayýr;Sahibinden
35750;Opel;Corsa;1.2 Essentia;2010;Benzin & LPG;Manuel;178000;80;1229;Önden;Beyaz;Hayýr;Sahibinden
28500;Opel;Corsa;1.3 CDTI Essentia;2004;Dizel;Manuel;103500;70;1248;Önden;Lacivert;Hayýr;Galeriden
52500;Opel;Corsa;1.2 Enjoy;2016;Benzin;Manuel;46000;51;1200;Önden;Kýrmýzý;Evet;Sahibinden
55750;Opel;Corsa;1.4 Twinport Essentia;2015;Benzin;Otomatik;33000;100;1364;Önden;Beyaz;Evet;Galeriden
17800;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;243000;51;1601;Önden;Beyaz;Hayýr;Sahibinden
40900;Opel;Corsa;1.2 Twinport Essentia;2013;Benzin;Yarý Otomatik;29000;76;1201;Önden;Siyah;Hayýr;Galeriden
22500;Opel;Corsa;1.4 GLS;1999;Benzin & LPG;Otomatik;165000;90;1389;Önden;Gümüþ Gri;Hayýr;Galeriden
37500;Opel;Corsa;1.3 CDTI Essentia;2011;Dizel;Manuel;142000;75;1248;Önden;Siyah;Hayýr;Galeriden
22500;Opel;Corsa;1.4 GLS;2000;Benzin;Manuel;171000;90;1389;Önden;Gümüþ Gri;Hayýr;Sahibinden
72500;Opel;Corsa;1.3 CDTI Enjoy;2015;Dizel;Yarý Otomatik;14000;95;1248;Önden;Lacivert;Hayýr;Galeriden
34000;Opel;Corsa;1.3 CDTI Enjoy;2007;Dizel;Manuel;165000;90;1248;Önden;Siyah;Hayýr;Galeriden
19900;Opel;Corsa;1.2 Swing;1998;Benzin & LPG;Manuel;185000;65;1199;Önden;Beyaz;Hayýr;Sahibinden
39900;Opel;Corsa;1.2 Enjoy;2009;Benzin;Yarý Otomatik;136000;80;1229;Önden;Mavi;Hayýr;Galeriden
18500;Opel;Corsa;1.2 Swing;1999;Benzin & LPG;Manuel;220000;51;1200;Önden;Beyaz;Hayýr;Galeriden
45900;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;80000;75;1248;Önden;Beyaz;Hayýr;Galeriden
32900;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;129000;75;1248;Önden;Beyaz;Hayýr;Galeriden
31750;Opel;Corsa;1.4 Enjoy;2004;Benzin;Otomatik;162000;90;1389;Önden;Beyaz;Hayýr;Galeriden
45500;Opel;Corsa;1.2 Twinport Essentia;2012;Benzin;Yarý Otomatik;34500;85;1229;Önden;Siyah;Hayýr;Galeriden
20000;Opel;Corsa;1.4 Comfort;2001;Benzin & LPG;Manuel;225000;90;1389;Önden;Mavi;Evet;Sahibinden
26750;Opel;Corsa;1.3 CDTI Essentia;2004;Dizel;Manuel;166000;70;1248;Önden;Kýrmýzý;Hayýr;Galeriden
44500;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;100000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
48500;Opel;Corsa;1.4 Twinport Essentia;2013;Benzin;Otomatik;77000;100;1364;Önden;Füme;Evet;Galeriden
43000;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;117000;75;1248;Önden;Beyaz;Evet;Sahibinden
53750;Opel;Corsa;1.2 Enjoy;2016;Benzin;Manuel;7330;70;1229;Önden;Füme;Evet;Galeriden
31900;Opel;Corsa;1.3 CDTI Essentia;2007;Dizel;Manuel;139000;75;1248;Önden;Beyaz;Hayýr;Galeriden
42750;Opel;Corsa;1.3 CDTI Enjoy;2009;Dizel;Manuel;92000;90;1248;Önden;Beyaz;Hayýr;Galeriden
37000;Opel;Corsa;1.2 Essentia;2010;Benzin;Manuel;88000;80;1229;Önden;Siyah;Hayýr;Sahibinden
29250;Opel;Corsa;1.3 CDTI Essentia;2007;Dizel;Manuel;203000;51;1201;Önden;Beyaz;Hayýr;Galeriden
29750;Opel;Corsa;1.2 Enjoy;2005;Benzin;Yarý Otomatik;96000;51;1201;Önden;Gri;Hayýr;Galeriden
28000;Opel;Corsa;1.2 Essentia;2006;Benzin;Manuel;127000;80;1229;Önden;Kýrmýzý;Hayýr;Sahibinden
17500;Opel;Corsa;1.4 Swing;1997;Benzin & LPG;Manuel;198200;60;1389;Önden;Lacivert;Evet;Sahibinden
18000;Opel;Corsa;1.4 Swing;1996;Benzin & LPG;Otomatik;215000;51;1201;Önden;Mavi;Hayýr;Sahibinden
31500;Opel;Corsa;1.3 CDTI Cosmo;2004;Dizel;Yarý Otomatik;215000;51;1201;Önden;Gümüþ Gri;Hayýr;Galeriden
26800;Opel;Corsa;1.3 CDTI Sport;2007;Dizel;Manuel;189000;90;1248;Önden;Siyah;Hayýr;Sahibinden
36500;Opel;Corsa;1.4 Twinport Enjoy;2012;Benzin;Manuel;70000;100;1364;Önden;Gri;Hayýr;Galeriden
41000;Opel;Corsa;1.2 Twinport Essentia;2012;Benzin;Manuel;83000;85;1229;Önden;Gri;Hayýr;Sahibinden
17750;Opel;Corsa;1.4 Swing;1998;Benzin & LPG;Manuel;204750;60;1389;Önden;Kýrmýzý;Hayýr;Sahibinden
37500;Opel;Corsa;1.3 CDTI Enjoy;2011;Dizel;Manuel;107000;75;1248;Önden;Kahverengi;Hayýr;Galeriden
18750;Opel;Corsa;1.5 TD ECO;2000;Dizel;Manuel;193000;67;1488;Önden;Beyaz;Hayýr;Galeriden
61500;Opel;Corsa;1.4 Essentia;2017;Benzin;Otomatik;11626;90;1398;Önden;Beyaz;Evet;Galeriden
69500;Opel;Corsa;1.4 Essentia;2017;Benzin;Yarý Otomatik;0;90;1398;Önden;Beyaz;Evet;Galeriden
36750;Opel;Corsa;1.3 CDTI Essentia;2012;Dizel;Manuel;147000;75;1248;Önden;Beyaz;Hayýr;Galeriden
45850;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;97000;75;1248;Önden;Beyaz;Evet;Galeriden
27900;Opel;Corsa;1.3 CDTI Silverline;2006;Dizel;Manuel;163000;70;1248;Önden;Siyah;Hayýr;Galeriden
32500;Opel;Corsa;1.4 Enjoy;2004;Benzin;Yarý Otomatik;213000;90;1364;Önden;Gri;Hayýr;Sahibinden
45500;Opel;Corsa;1.3 CDTI Enjoy;2012;Dizel;Manuel;93650;75;1248;Önden;Siyah;Hayýr;Sahibinden
43000;Opel;Corsa;1.2 Twinport Essentia;2012;Benzin;Yarý Otomatik;56900;85;1229;Önden;Kahverengi;Hayýr;Sahibinden
55000;Opel;Corsa;1.4 Design;2016;Benzin;Otomatik;15000;90;1398;Önden;Beyaz;Evet;Sahibinden
28500;Opel;Corsa;1.4 Enjoy;2004;Benzin & LPG;Manuel;170000;90;1364;Önden;Gümüþ Gri;Hayýr;Galeriden
44000;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;84000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
51750;Opel;Corsa;1.3 CDTI Enjoy;2014;Dizel;Manuel;67750;51;1201;Önden;Beyaz;Hayýr;Sahibinden
31000;Opel;Corsa;1.4 GLS;1999;Benzin;Otomatik;96000;90;1389;Önden;Beyaz;Hayýr;Sahibinden
58000;Opel;Corsa;1.4 Design;2016;Benzin;Otomatik;16000;90;1398;Önden;Siyah;Evet;Sahibinden
43950;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;78000;75;1248;Önden;Beyaz;Evet;Galeriden
40000;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;131800;75;1248;Önden;Beyaz;Hayýr;Galeriden
48000;Opel;Corsa;1.4 Twinport Active;2014;Benzin & LPG;Manuel;35000;100;1364;Önden;Beyaz;Hayýr;Sahibinden
51000;Opel;Corsa;1.4 Twinport Enjoy;2011;Benzin;Otomatik;50500;100;1364;Önden;Beyaz;Hayýr;Galeriden
24500;Opel;Corsa;1.2 Comfort;2003;Benzin;Yarý Otomatik;179000;75;1199;Önden;Bordo;Hayýr;Galeriden
33000;Opel;Corsa;1.2 Enjoy;2007;Benzin & LPG;Otomatik;200000;76;1201;Önden;Gri;Hayýr;Sahibinden
24000;Opel;Corsa;1.4 Comfort;2001;Benzin & LPG;Manuel;192193;90;1389;Önden;Mavi;Hayýr;Sahibinden
48500;Opel;Corsa;1.2 Essentia;2016;Benzin;Manuel;15000;70;1229;Önden;Füme;Hayýr;Galeriden
27900;Opel;Corsa;1.2 Enjoy;2009;Benzin & LPG;Manuel;114000;80;1229;Önden;Mavi;Hayýr;Galeriden
44000;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;119750;75;1248;Önden;Beyaz;Hayýr;Sahibinden
51000;Opel;Corsa;1.4 Twinport Active;2013;Benzin;Manuel;27000;100;1364;Önden;Beyaz;Hayýr;Sahibinden
43250;Opel;Corsa;1.4 Enjoy;2008;Benzin;Otomatik;113000;90;1364;Önden;Mavi;Hayýr;Galeriden
29500;Opel;Corsa;1.3 CDTI Essentia;2008;Dizel;Manuel;180000;75;1248;Önden;Füme;Hayýr;Galeriden
22000;Opel;Corsa;1.4 Swing;1997;Benzin & LPG;Manuel;320000;151;1201;Önden;Yeþil;Hayýr;Sahibinden
26500;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Manuel;225000;70;1248;Önden;Gri;Evet;Galeriden
18750;Opel;Corsa;1.3 CDTI Cosmo;2004;Dizel;Manuel;260000;70;1248;Önden;Beyaz;Hayýr;Sahibinden
19500;Opel;Corsa;1.4 Swing;1998;Benzin & LPG;Manuel;197000;90;1389;Önden;Gümüþ Gri;Evet;Galeriden
49950;Opel;Corsa;1.2 Essentia;2016;Benzin;Manuel;26000;70;1229;Önden;Beyaz;Evet;Sahibinden
31500;Opel;Corsa;1.4 Twinport Enjoy;2004;Benzin & LPG;Manuel;158000;76;1201;Önden;Gri;Hayýr;Sahibinden
43000;Opel;Corsa;1.4 Twinport Enjoy;2011;Benzin;Otomatik;70000;100;1364;Önden;Beyaz;Hayýr;Galeriden
33500;Opel;Corsa;1.2 Essentia;2009;Benzin;Manuel;108500;76;1201;Önden;Kýrmýzý;Hayýr;Sahibinden
43000;Opel;Corsa;1.2 Twinport Essentia;2012;Benzin;Yarý Otomatik;45000;85;1229;Önden;Gümüþ Gri;Hayýr;Sahibinden
37000;Opel;Corsa;1.4 Sport;2008;Benzin;Otomatik;80500;76;1401;Önden;Siyah;Evet;Sahibinden
43450;Opel;Corsa;1.4 Twinport Enjoy;2012;Benzin;Manuel;71000;100;1364;Önden;Siyah;Hayýr;Sahibinden
41000;Opel;Corsa;1.2 Enjoy;2008;Benzin;Yarý Otomatik;82000;76;1201;Önden;Gümüþ Gri;Hayýr;Sahibinden
44000;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;133470;75;1248;Önden;Beyaz;Hayýr;Galeriden
44000;Opel;Corsa;1.3 CDTI Enjoy;2013;Dizel;Manuel;67000;75;1248;Önden;Siyah;Hayýr;Galeriden
41000;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;165000;75;1248;Önden;Beyaz;Hayýr;Galeriden
62000;Opel;Corsa;1.4 Color Edition;2016;Benzin;Otomatik;23000;76;1201;Önden;Beyaz;Evet;Sahibinden
40750;Opel;Corsa;1.3 CDTI Enjoy;2011;Dizel;Manuel;111000;76;1201;Önden;Beyaz;Hayýr;Galeriden
21000;Opel;Corsa;1.4 Comfort;2001;Benzin & LPG;Manuel;201350;90;1389;Önden;Beyaz;Hayýr;Sahibinden
30900;Opel;Corsa;1.2 Silverline;2006;Benzin & LPG;Yarý Otomatik;160000;80;1229;Önden;Mavi;Hayýr;Galeriden
32000;Opel;Corsa;1.4 Enjoy;2004;Benzin;Manuel;116000;76;1201;Önden;Yeþil;Hayýr;Sahibinden
48500;Opel;Corsa;1.3 CDTI Essentia;2014;Dizel;Manuel;46000;75;1248;Önden;Beyaz;Hayýr;Galeriden
57750;Opel;Corsa;1.4 Essentia;2015;Benzin;Yarý Otomatik;23350;90;1398;Önden;Gri;Evet;Galeriden
27500;Opel;Corsa;1.2 Enjoy;2004;Benzin;Manuel;150000;75;1199;Önden;Gümüþ Gri;Hayýr;Galeriden
46900;Opel;Corsa;1.3 CDTI Enjoy;2012;Dizel;Manuel;31000;75;1248;Önden;Gri;Hayýr;Galeriden
54000;Opel;Corsa;1.4 Design;2016;Benzin;Otomatik;20000;90;1398;Önden;Beyaz;Hayýr;Galeriden
14750;Opel;Corsa;1.4 Swing;1998;Benzin & LPG;Manuel;258354;90;1389;Önden;Yeþil;Hayýr;Galeriden
29000;Opel;Corsa;1.0 ECO Club;2003;Benzin;Yarý Otomatik;115000;58;973;Önden;Kýrmýzý;Hayýr;Sahibinden
37750;Opel;Corsa;1.2 Twinport Essentia;2012;Benzin;Manuel;65000;85;1229;Önden;Beyaz;Hayýr;Galeriden
27500;Opel;Corsa;1.3 CDTI Essentia;2004;Dizel;Manuel;185000;70;1248;Önden;Kýrmýzý;Hayýr;Sahibinden
35000;Opel;Corsa;1.3 CDTI Essentia;2006;Dizel;Manuel;144000;70;1248;Önden;Beyaz;Evet;Sahibinden
46000;Opel;Corsa;1.2 Twinport Essentia;2014;Benzin;Manuel;51000;85;1229;Önden;Beyaz;Hayýr;Galeriden
25500;Opel;Corsa;1.2 Enjoy;2004;Benzin & LPG;Yarý Otomatik;223000;75;1199;Önden;Mavi;Hayýr;Galeriden
54000;Opel;Corsa;1.2 Essentia;2017;Benzin;Manuel;2964;70;1229;Önden;Gri;Hayýr;Galeriden
26500;Opel;Corsa;1.3 CDTI Enjoy;2004;Dizel;Manuel;193000;70;1248;Önden;Lacivert;Hayýr;Sahibinden
50200;Opel;Corsa;1.4 Twinport Enjoy;2012;Benzin;Otomatik;57500;100;1364;Önden;Siyah;Hayýr;Sahibinden
40750;Opel;Corsa;1.3 CDTI Essentia;2013;Dizel;Manuel;137000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
33000;Opel;Corsa;1.2 Essentia;2005;Benzin;Manuel;113000;80;1229;Önden;Gümüþ Gri;Hayýr;Galeriden
22000;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Manuel;220000;70;1248;Önden;Mavi;Hayýr;Sahibinden
33500;Opel;Corsa;1.3 CDTI Essentia;2005;Dizel;Manuel;92000;70;1248;Önden;Beyaz;Hayýr;Sahibinden
28000;Opel;Corsa;1.3 CDTI Enjoy;2004;Dizel;Manuel;178000;70;1248;Önden;Siyah;Evet;Sahibinden
24750;Opel;Corsa;1.4 GLS;2000;Benzin & LPG;Otomatik;150000;90;1389;Önden;Sarý;Hayýr;Sahibinden
25000;Opel;Corsa;1.4 Comfort;2001;Benzin;Manuel;100000;90;1389;Önden;Yeþil;Hayýr;Sahibinden
23700;Opel;Corsa;1.0 Essentia;2004;Benzin;Manuel;220000;60;998;Önden;Beyaz;Hayýr;Sahibinden
36500;Opel;Corsa;1.2 Twinport Essentia;2007;Benzin;Yarý Otomatik;157000;80;1229;Önden;Siyah;Hayýr;Sahibinden
41750;Opel;Corsa;1.3 CDTI Essentia;2012;Dizel;Manuel;142000;75;1248;Önden;Beyaz;Hayýr;Sahibinden
19000;Opel;Corsa;1.2 Swing;2000;Benzin & LPG;Otomatik;244000;65;1199;Önden;Beyaz;Hayýr;Sahibinden
20990;Opel;Corsa;1.4 Swing;1997;Benzin & LPG;Otomatik;207000;60;1389;Önden;Yeþil;Hayýr;Sahibinden
25750;Opel;Corsa;1.4 Comfort;2001;Benzin & LPG;Manuel;182000;90;1389;Önden;Sarý;Hayýr;Galeriden
36000;Opel;Corsa;1.3 CDTI Enjoy;2010;Dizel;Manuel;220000;75;1248;Önden;Gümüþ Gri;Hayýr;Sahibinden
29750;Opel;Corsa;1.3 CDTI Essentia;2007;Dizel;Manuel;238000;75;1248;Önden;Gri;Hayýr;Sahibinden
52000;Opel;Corsa;1.3 CDTI Enjoy;2013;Dizel;Manuel;39500;75;1248;Önden;Siyah;Hayýr;Sahibinden
16000;Opel;Corsa;1.3 CDTI Cosmo;2003;Dizel;Manuel;19400;70;1248;Önden;Beyaz;Hayýr;Sahibinden
14750;Opel;Corsa;1.2 Swing;1994;Benzin & LPG;Manuel;240000;45;1196;Önden;Siyah;Hayýr;Sahibinden
20000;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;269000;201;1801;Önden;Gri;Hayýr;Sahibinden
35750;Opel;Corsa;1.2 Enjoy;2009;Benzin & LPG;Manuel;102000;80;1229;Önden;Mavi;Hayýr;Galeriden
27500;Opel;Corsa;1.3 CDTI Essentia;2004;Dizel;Manuel;160000;70;1248;Önden;Gri;Hayýr;Sahibinden
27900;Opel;Corsa;1.3 CDTI Enjoy;2005;Dizel;Manuel;206000;70;1248;Önden;Siyah;Hayýr;Sahibinden
49750;Opel;Corsa;1.3 CDTI Active;2013;Dizel;Manuel;54000;95;1248;Önden;Beyaz;Hayýr;Sahibinden
26750;Opel;Corsa;1.3 CDTI Essentia;2004;Dizel;Manuel;167000;70;1248;Önden;Turuncu;Hayýr;Sahibinden
20000;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;318000;75;1686;Önden;Beyaz;Hayýr;Sahibinden
45400;Opel;Corsa;1.4 Twinport Essentia;2011;Benzin;Otomatik;92000;100;1364;Önden;Lacivert;Hayýr;Sahibinden
35250;Opel;Corsa;1.4 Sport;2008;Benzin & LPG;Manuel;170000;90;1364;Önden;Kýrmýzý;Hayýr;Sahibinden
42000;Opel;Corsa;1.3 CDTI Essentia;2011;Dizel;Manuel;64000;75;1248;Önden;Beyaz;Hayýr;Galeriden
14500;Opel;Corsa;1.4 Swing;1994;Benzin & LPG;Manuel;240000;60;1389;Önden;Kýrmýzý;Hayýr;Sahibinden
15500;Opel;Corsa;1.4 Swing;1997;Benzin;Otomatik;110000;76;1201;Önden;Beyaz;Hayýr;Sahibinden
23500;Opel;Corsa;1.2 Swing;2000;Benzin & LPG;Manuel;211000;51;1200;Önden;Gri;Hayýr;Sahibinden
41000;Opel;Corsa;1.2 Twinport Enjoy 111;2010;Benzin;Manuel;40000;85;1229;Önden;Siyah;Hayýr;Sahibinden
25450;Opel;Corsa;1.4 100. Yýl;1999;Benzin & LPG;Manuel;165000;90;1389;Önden;Gümüþ Gri;Hayýr;Sahibinden
52500;Opel;Corsa;1.4 Twinport Enjoy;2012;Benzin & LPG;Manuel;50000;100;1364;Önden;Kahverengi;Hayýr;Sahibinden
21250;Opel;Corsa;1.2 Swing;1999;Benzin;Otomatik;207000;65;1199;Önden;Gümüþ Gri;Evet;Sahibinden
29500;Opel;Corsa;1.7 DTI Comfort;2003;Dizel;Manuel;232000;75;1686;Önden;Beyaz;Hayýr;Sahibinden
30000;Opel;Corsa;1.3 CDTI Essentia;2004;Dizel;Manuel;200850;70;1248;Önden;Beyaz;Hayýr;Sahibinden
